x_1	x_2	f(x)	erro
0.6666666850283716	0.6666669105274989	0.22222204740725726	0.6466666666665379
0.5714287679821353	0.5714283239884842	0.3673469823926301	0.1269844766143351
0.526315496942255	0.5263160380993406	0.4487535041989682	0.07733611040286753
0.5090905298560064	0.5090912957665924	0.4819834637691798	0.03263653227211932
0.5030672383633491	0.5030676827213969	0.49388389754371076	0.011827829852086247
0.5010262308757442	0.5010271600635555	0.4979487172683068	0.0040564449704547645
0.5003425150025591	0.5003429195586395	0.49931480034915204	0.0013651838080389611
0.5001138951133319	0.5001146850146494	0.4997714459967681	0.0004565835788785666
0.5000379759302219	0.5000382154495984	0.49992381152277154	0.00015235190822671107
0.5000131528815173	0.5000122494888153	0.4999745979527157	5.0774817701215724e-05
0.5000045189438189	0.50000394786201	0.4999915332301776	1.6934852061833983e-05
0.500031101335553	0.4999716884127744	0.4999972120205117	5.641630192065872e-06
0.5000382193108293	0.49996266826569685	0.49999911527784807	1.814121249499312e-06
0.5000403144241239	0.49995998863623353	0.49999970016580453	5.246755701571182e-07
