x_1,x_2,"f(x_1,x_2)"
0.0,0.10101010101010101,-0.060197938985817774
0.0,0.15151515151515152,-0.05968778696051423
0.0,0.050505050505050504,-0.0403020099989797
0.0,0.20202020202020202,-0.03877155392306908
0.050505050505050504,0.15151515151515152,-0.02958881746760536
0.050505050505050504,0.10101010101010101,-0.022446689113355775
0.050505050505050504,0.20202020202020202,-0.01632486480971332
0.0,0.0,0.0
0.0,0.25252525252525254,0.002550760126517726
0.050505050505050504,0.050505050505050504,0.005101520253035403
0.10101010101010101,0.15151515151515152,0.005611672278338947
0.10101010101010101,0.20202020202020202,0.011223344556677867
0.050505050505050504,0.25252525252525254,0.017345168860320392
0.10101010101010101,0.10101010101010101,0.020406081012141614
0.10101010101010101,0.25252525252525254,0.037241097847158455
0.15151515151515152,0.20202020202020202,0.043873074176104476
0.15151515151515152,0.15151515151515152,0.04591368227731865
0.050505050505050504,0.0,0.05305581063156821
0.10101010101010101,0.050505050505050504,0.055606570758085914
0.15151515151515152,0.25252525252525254,0.06223854708703197
0.0,0.30303030303030304,0.06427915518824612
0.15151515151515152,0.10101010101010101,0.06836037139067443
0.050505050505050504,0.30303030303030304,0.07142128354249566
0.20202020202020202,0.20202020202020202,0.08162432404856643
0.10101010101010101,0.30303030303030304,0.0836649321497806
0.20202020202020202,0.15151515151515152,0.09131721252933372
0.20202020202020202,0.25252525252525254,0.09233751657994083
0.15151515151515152,0.30303030303030304,0.10101010101010105
0.10101010101010101,0.0,0.11121314151617182
0.15151515151515152,0.050505050505050504,0.11121314151617184
0.20202020202020202,0.10101010101010101,0.12141618202224262
0.20202020202020202,0.30303030303030304,0.12345679012345678
0.25252525252525254,0.20202020202020202,0.12447709417406391
0.25252525252525254,0.25252525252525254,0.12753800632588513
0.25252525252525254,0.15151515151515152,0.14182226303438425
0.050505050505050504,0.35353535353535354,0.14590347923681257
0.0,0.35353535353535354,0.1464136312621161
0.10101010101010101,0.35353535353535354,0.1504948474645444
