x_1	x_2	f(x)	erro
-0.4337297515632955	-0.43373030102459964	4.111163576593839	15.89989389334903
0.2623354976138911	0.26233505431145676	1.088298490178227	2.500092645260892
0.4497588265423719	0.44975943227194093	0.6055300313417242	0.3955656496019184
0.49046768009506486	0.49046812505764736	0.5192459166099743	0.0705425236826952
0.49824650006328	0.4982459867333184	0.5035136645279694	0.012860055488568611
0.4996794192146522	0.49967927179479465	0.5006415146291747	0.0023477842738919286
0.49994177847045607	0.49994111149546056	0.5001171168916858	0.00042865470298514285
0.4999892970271441	0.4999893177539732	0.5000213854475468	7.82544014724662e-05
0.5000353872566405	0.4999606081450917	0.5000040074022439	1.4284741416514812e-05
0.5000235378709201	0.49997581335974817	0.5000006499083567	2.7012590907427025e-06
0.500021676812469	0.4999781936359934	0.5000001304969393	4.147939658416533e-07
